#name,mu,dmu,z heliocentric,z cmb,error,ra,dec,survey,type,known error?
06D3df,42.00540161,0.1085999981,0.4420000017,0.4425449967,0.001000000047,215.571701,52.95768356,SNLS,H,yes
06D3dt,40.94010162,0.1011999995,0.2820000052,0.2825079858,0.001000000047,214.340271,52.45281601,SNLS,H,yes
06D3el,42.4076004,0.1111999974,0.5189999938,0.5196080208,0.001000000047,214.2545319,52.2324028,SNLS,H,yes
06D3en,44.06340027,0.1740999967,1.059999943,1.060798049,0.009999999776,215.3055725,52.45607758,SNLS,S,no
06D3fp,40.60029984,0.1015999988,0.2680000067,0.2684859931,0.001000000047,215.0775299,52.89716339,SNLS,H,yes
06D3gn,40.5447998,0.1061000004,0.25,0.2504960001,0.001000000047,214.4359589,52.36118317,SNLS,H,yes
06D4ba,43.14319992,0.2161000073,0.6999999881,0.6981620193,0.009999999776,333.8988953,-18.22911644,SNLS,S,no
06D4bw,43.09540176,0.1797000021,0.7319999933,0.7301229835,0.001000000047,333.7655029,-17.88345337,SNLS,H,yes
06D4cl,43.9762001,0.1024999991,1,0.9978209734,0.009999999776,334.2377319,-17.450634,SNLS,S,no
06D4cq,41.78820038,0.1054999977,0.4110000134,0.4094659984,0.001000000047,334.2313538,-17.71198082,SNLS,H,yes
744,38.86560059,0.117899999,0.1282480061,0.1269399971,0.00001999999949,329.1984863,0.3174979985,SDSS,H,yes
1112,40.67449951,0.1849000007,0.2576090097,0.2560899854,0.00002900000072,339.0176392,-0.3751890063,SDSS,H,yes
1241,37.98799896,0.1046999991,0.08982212842,0.08848279715,0.00001599999996,337.6714783,-0.7762390375,SDSS,H,yes
1371,38.54410172,0.1049999967,0.1193514019,0.1179807708,0.00002400000085,349.3737488,0.4296870828,SDSS,H,yes
1580,39.62990189,0.1328999996,0.183999002,0.1832199991,0.00009999999747,45.3230629,-0.6440659761,SDSS,S,no
1794,39.20429993,0.1168000028,0.1419080049,0.1406999975,0.00001999999949,317.8368225,-0.445333004,SDSS,H,yes
2031,39.15710068,0.1092000008,0.1529989988,0.1518599987,0.0005000000237,312.0431824,-1.171422005,SDSS,S,no
2102,38.24409866,0.1086999997,0.09509900212,0.0939470008,0,312.2209473,0.1911350042,SDSS,S,no
2165,41.04579926,0.1570000052,0.2879959941,0.2866199911,0,17.09173012,-0.09624700248,SDSS,S,no
2422,40.74570084,0.1488000005,0.2649939954,0.2634899914,0,1.994532943,0.6381949782,SDSS,S,no
2635,39.13359833,0.1076000035,0.1436930001,0.1430999935,0.0005000000237,52.70430756,-1.238075972,SDSS,S,no
2689,39.26760101,0.1127000004,0.1614893973,0.1603558511,0.00004600000102,24.90003014,-0.7579364181,SDSS,H,yes
2916,38.74150085,0.1152999997,0.1241979972,0.1230299994,0.0005000000237,315.9217224,0.5695660114,SDSS,S,no
2992,38.71839905,0.1106000021,0.1266043037,0.1260800809,0.0000170000003,55.49728012,-0.7829211354,SDSS,H,yes
3080,39.49470139,0.1023999974,0.1744039953,0.173150003,0.00002499999937,16.93234253,-1.039494991,SDSS,H,yes
3087,39.37070084,0.1085999981,0.1655099988,0.1643099934,0.00001499999962,20.40670586,-0.9772359729,SDSS,H,yes
3317,39.26409912,0.1102000028,0.1610060036,0.1598999947,0.0005000000237,26.96261215,0.6406000257,SDSS,S,no
3377,40.21409988,0.1324000061,0.2450979948,0.2444799989,0.0005000000237,54.15615082,1.079169035,SDSS,S,no
3451,40.32440186,0.1359000057,0.2498369962,0.2483499944,0.00004099999933,334.0692444,0.708130002,SDSS,H,yes
4046,40.70479965,0.1560000032,0.2769950032,0.2754400074,0.0005000000237,354.4983215,0.6421059966,SDSS,S,no
4241,41.2804985,0.1626999974,0.3319920003,0.3305099905,0.00007500000356,12.23770332,-0.9057400227,SDSS,H,yes
4679,41.15769958,0.1459999979,0.3323909938,0.3310300112,0,21.52835083,0.6768580079,SDSS,S,no
5103,39.32740021,0.1089000031,0.1619777977,0.1605844349,0.00001200000042,359.8843384,0.7368537188,SDSS,H,yes
5533,40.21049881,0.1339000016,0.2202810049,0.2188699991,0.00002700000005,328.6699524,0.4134300053,SDSS,H,yes
5549,38.70750046,0.1032000035,0.1212437004,0.1199194863,0.00002200000017,3.249938726,0.2485592365,SDSS,H,yes
5635,40.06729889,0.1312000006,0.1797859967,0.1783899963,0.0005000000237,333.1827698,-0.03492200002,SDSS,S,no
5957,40.86289978,0.1362999976,0.2803010046,0.2792299986,0.00004300000001,34.76057434,-0.2728390098,SDSS,H,yes
5994,39.82360077,0.1354999989,0.1869949996,0.1858099997,0.004999999888,312.6025391,-0.167888999,SDSS,S,no
6057,37.33449936,0.1106000021,0.06705840677,0.06619153172,0.000009000000318,52.55370331,-0.9744708538,SDSS,H,yes
6108,40.61380005,0.1416999996,0.2594980001,0.2579999864,0.004999999888,1.806596994,0.3489849865,SDSS,S,no
6196,40.61959839,0.1398999989,0.2813409865,0.2797999978,0.00005700000111,337.6311646,-0.502662003,SDSS,H,yes
6315,40.45449829,0.1352999955,0.2669939995,0.2657600045,0,310.4828186,1.091997981,SDSS,S,no
6422,39.72969818,0.1098999977,0.1864500046,0.1850000024,0.00003300000026,349.1387939,-0.6632239819,SDSS,H,yes
6558,36.99069977,0.1074000001,0.05739210919,0.05703572556,0.00001999999949,21.70191193,-1.238123775,SDSS,H,yes
6924,41.02090073,0.1528999954,0.3279980123,0.3264000118,0,358.9693298,0.8769659996,SDSS,S,no
7147,38.52389908,0.1085999981,0.1102309003,0.1088732705,0.00001999999949,350.0185242,-0.0556015335,SDSS,H,yes
7243,40.03620148,0.1396999955,0.2046180069,0.2032299936,0.00001999999949,328.079071,0.4719299972,SDSS,H,yes
7779,41.52000046,0.1492999941,0.3811950088,0.3798600137,0,310.0802002,-0.007178000174,SDSS,S,no
7847,40.03730011,0.1181999967,0.212658003,0.2116000056,0.00002800000038,32.45994949,-0.06179900095,SDSS,H,yes
8495,40.11830139,0.1384000033,0.2149779946,0.213530004,0.00001499999962,335.2610474,-0.7481589913,SDSS,H,yes
8921,39.17309952,0.1142000034,0.1453810036,0.1440899968,0.00002599999971,325.0019836,-0.007925000042,SDSS,H,yes
9032,40.50159836,0.1614000052,0.2539989948,0.2524900138,0,337.8845825,-0.4935770035,SDSS,S,no
9457,40.61579895,0.1755000055,0.2582260072,0.2567200065,0.00004300000001,335.8143616,0.2530359924,SDSS,H,yes
9467,40.35010147,0.174999997,0.2202659994,0.2188500017,0.00002800000038,328.9513855,1.180791974,SDSS,H,yes
12779,37.88619995,0.1190000027,0.07994814217,0.07875318825,0.00002900000072,309.4726563,1.2194345,SDSS,H,yes
12781,38.09019852,0.115699999,0.08431000262,0.08304723352,0.00001400000019,5.407899857,-1.010589957,SDSS,H,yes
12856,39.59569931,0.1111999974,0.1716669947,0.1702799946,0.00001499999962,332.8654785,0.7559779882,SDSS,H,yes
12881,40.21080017,0.1438000053,0.2381020039,0.2366999984,0.00003799999831,10.16234493,-0.07356700301,SDSS,H,yes
12883,40.72600174,0.2036000043,0.3069970012,0.3056899905,0,312.625885,0.3986659944,SDSS,S,no
12898,37.86289978,0.1033999994,0.08357200027,0.08253999799,0.0005000000237,26.79308319,-0.1469639987,SDSS,S,no
12927,39.54470062,0.119599998,0.1897719949,0.1889099926,0.00002200000017,41.78614044,0.7751280069,SDSS,H,yes
12950,37.85150146,0.1036999971,0.08273362368,0.08135464787,0.00001499999962,351.6672668,-0.8406196833,SDSS,H,yes
12972,40.60919952,0.168599993,0.2579950094,0.256550014,0,7.958592892,-0.3829570115,SDSS,S,no
13005,38.92509842,0.1409000009,0.1272938997,0.1262305081,0.00002200000017,27.3946209,-0.6496986747,SDSS,H,yes
13038,38.48880005,0.1536000073,0.1039920002,0.102640003,0.004999999888,347.8267822,0.5046060085,SDSS,S,no
13044,38.82130051,0.1050999984,0.1258984953,0.1245686486,0.00003500000093,332.5430298,0.5039368272,SDSS,H,yes
13136,41.82799911,0.1723999977,0.3720540106,0.3704600036,0.00004700000136,6.14068222,-0.2790609896,SDSS,H,yes
13152,39.72570038,0.1137999967,0.2035419941,0.2021500021,0.00001899999916,7.052111149,0.1180099994,SDSS,H,yes
13254,40.03039932,0.140200004,0.180746004,0.1799000055,0.00001899999916,42.05867386,-0.3470279872,SDSS,H,yes
13411,39.45410156,0.1319999993,0.1629980057,0.1617999971,0.0005000000237,315.1899414,0.1916619986,SDSS,S,no
13578,40.22069931,0.1439999938,0.2280009985,0.2266899943,0.0005000000237,17.39469719,0.7041580081,SDSS,S,no
13610,40.80020142,0.1492000073,0.2983059883,0.2968299985,0.00001100000009,326.0147705,0.7262840271,SDSS,H,yes
13689,40.57220078,0.1380999982,0.2517650127,0.2502900064,0.0005000000237,4.016125202,0.8075580001,SDSS,S,no
13736,39.24980164,0.108099997,0.1502424031,0.1488582492,0.0000340000006,336.8326721,1.030709147,SDSS,H,yes
13796,39.11019897,0.1046999991,0.1487192959,0.1473135948,0.00003099999958,350.6919556,0.5323107243,SDSS,H,yes
14019,40.54219818,0.1488000005,0.2163999975,0.2151300013,0.0005000000237,316.6424255,-0.6479520202,SDSS,S,no
14024,39.15719986,0.1421000063,0.1459999979,0.1447799951,0.004999999888,318.1985779,0.9163479805,SDSS,S,no
14108,39.26860046,0.1393000036,0.1329980046,0.1324300021,0.004999999888,53.59464645,-1.123209953,SDSS,S,no
14331,40.34009933,0.1339000016,0.2211540043,0.219750002,0.0000170000003,7.888675213,-0.1358139962,SDSS,H,yes
14397,41.78969955,0.1605000049,0.3865270019,0.384920001,0.00003700000161,6.916098118,0.6495069861,SDSS,H,yes
14421,39.69860077,0.115699999,0.1750400066,0.173999995,0.00002700000005,31.82988167,1.252084017,SDSS,H,yes
14451,39.55820084,0.1298000067,0.1790020019,0.1778900027,0.0005000000237,308.1949463,0.9270690084,SDSS,S,no
14735,40.85279846,0.1272000074,0.3004420102,0.299360007,0.00002499999937,35.15803528,0.3483780026,SDSS,H,yes
14871,38.7818985,0.1435000002,0.1190000027,0.1184500009,0.0005000000237,54.27709961,0.00935999956,SDSS,S,no
14979,39.59759903,0.1106000021,0.1770959944,0.1765300035,0.004999999888,54.94643402,0.9928159714,SDSS,S,no
15057,40.71569824,0.1894000024,0.2468439937,0.2455199957,0.00001299999985,17.88126183,0.409491986,SDSS,H,yes
15129,39.89369965,0.1225000024,0.197390005,0.1961099952,0.0001999999949,318.9024048,-0.3214330077,SDSS,S,no
15161,40.44189835,0.133100003,0.2495480031,0.2485200018,0.00004600000102,35.84291458,0.819002986,SDSS,H,yes
15213,41.12960052,0.1656000018,0.3069939911,0.3063200116,0,53.01913834,-0.1001420021,SDSS,S,no
15219,40.53659821,0.1356000006,0.2474180013,0.2463700026,0.00002499999937,34.61114502,0.2266879976,SDSS,H,yes
15234,39.31560135,0.1106999964,0.136392206,0.1351736486,0.00002200000017,16.95804405,0.82858634,SDSS,H,yes
15259,39.97809982,0.1350000054,0.2119980007,0.2105399966,0.00009999999747,337.5441895,-0.4078190029,SDSS,S,no
15287,40.49069977,0.123999998,0.237680003,0.2363000065,0.00008399999933,323.9596863,-1.057435036,SDSS,H,yes
15301,39.7154007,0.1142000034,0.1798270047,0.1785099953,0.0000489999984,323.5799255,0.5891060233,SDSS,H,yes
15354,40.16239929,0.1489000022,0.2220949978,0.2206799984,0.0005000000237,6.773675919,-0.1259759963,SDSS,S,no
15383,41.16270065,0.1603000015,0.3160539865,0.3149400055,0.00006500000018,34.14953232,-0.1551620066,SDSS,H,yes
15421,39.89319992,0.1140000001,0.185442999,0.1844300032,0.00002499999937,33.74160004,0.6025069952,SDSS,H,yes
15440,40.53960037,0.1351000071,0.2622460127,0.2612900138,0.00004700000136,39.72066879,0.09012699872,SDSS,H,yes
15443,39.53329849,0.1067000031,0.1819099933,0.1812299937,0.00001499999962,49.86743546,-0.3180299997,SDSS,H,yes
15456,41.39699936,0.1580000073,0.3821020126,0.3804799914,0,331.8672485,-0.9034129977,SDSS,S,no
15461,39.7439003,0.1127000004,0.1861629933,0.1848099977,0.004999999888,326.8474731,-0.4946770072,SDSS,S,no
15467,39.9958992,0.1230000034,0.2097779959,0.2084700018,0.00009999999747,320.019928,-0.1774410009,SDSS,S,no
15583,39.6780014,0.130400002,0.1779939979,0.1770599931,0.0005000000237,37.7310791,0.9462990165,SDSS,S,no
15776,41.08250046,0.1595000029,0.3169580102,0.3158200085,0,32.82944107,-0.9982579947,SDSS,S,no
15868,40.54550171,0.1283999979,0.2507080138,0.2497300059,0.00003199999992,38.0997963,-0.7135779858,SDSS,H,yes
15901,39.99560165,0.1213999987,0.204738006,0.2036799937,0.00001899999916,31.9763031,-0.5353890061,SDSS,H,yes
16021,38.76039886,0.1054000035,0.1246291995,0.1233922541,0.00003099999958,13.84385014,-0.3892175853,SDSS,H,yes
16032,40.00180054,0.1238999963,0.2039999962,0.2031800002,0.0005000000237,44.06921768,-0.4107710123,SDSS,S,no
16073,39.45869827,0.1063999981,0.1547130048,0.1533900052,0.0000170000003,8.10776329,-1.054000974,SDSS,H,yes
16093,41.28160095,0.1641000062,0.3360269964,0.3343900144,0,350.3624573,1.132483006,SDSS,S,no
16099,39.84590149,0.1158000007,0.196943,0.1958000064,0.00002099999983,26.42093468,-1.05438602,SDSS,H,yes
16106,40.45069885,0.1492999941,0.251199007,0.2497300059,0,332.0893555,-1.148780942,SDSS,S,no
16116,39.37870026,0.1120999977,0.1564899981,0.1550900042,0.00003899999865,355.302002,-1.105806947,SDSS,H,yes
16165,39.32740021,0.1315000057,0.1569979936,0.1559599936,0,30.73313522,-0.5338720083,SDSS,S,no
16206,39.15999985,0.1282999963,0.1596985012,0.1583476961,0.00002800000038,5.788319111,-0.05358034,SDSS,H,yes
16211,41.14830017,0.1949000061,0.3109849989,0.3093799949,0.00008099999832,348.164093,0.2669320107,SDSS,H,yes
16213,40.48310089,0.1437000036,0.2499990016,0.2485699952,0,8.971051216,0.258405,SDSS,S,no
16281,39.66540146,0.1298000067,0.1865140051,0.1850699931,0.00005700000111,352.9421387,-0.6680520177,SDSS,H,yes
17168,39.84730148,0.1275999993,0.1851920038,0.1837600023,0.00001899999916,339.7238159,-1.167083025,SDSS,H,yes
17215,39.71870041,0.1383000016,0.1813589931,0.1807900071,0.00004300000001,54.92638016,1.092298985,SDSS,H,yes
17218,39.63619995,0.1352999955,0.1783870012,0.1769600064,0.00001800000064,356.171814,-0.03005499952,SDSS,H,yes
17220,39.41040039,0.1176000014,0.1790200025,0.1776800007,0.00003199999992,9.701523781,-0.1792490035,SDSS,H,yes
17240,37.37680054,0.1319999993,0.07275325805,0.07159391791,0.00001999999949,8.64166832,-1.215980053,SDSS,H,yes
17366,39.01160049,0.1101000011,0.139288798,0.1381115615,0.00001299999985,315.7849731,-1.031164408,SDSS,H,yes
17389,39.80609894,0.1305000037,0.1708990037,0.169599995,0.00002499999937,323.2948608,-0.9601500034,SDSS,H,yes
17464,40.06000137,0.1448000073,0.2469960004,0.2455500066,0,6.640777111,0.04198500142,SDSS,H,yes
17497,39.15589905,0.1040999964,0.1448356956,0.1439232081,0.00002700000005,37.13650131,-1.042826533,SDSS,H,yes
17552,40.56219864,0.145600006,0.2532899976,0.251910001,0.00004099999933,322.3205566,-1.003178,SDSS,H,yes
17784,36.11619949,0.1149000004,0.03709515184,0.03714794293,0.00001499999962,52.46180344,0.0544956699,SDSS,H,yes
17791,41.27659988,0.2169999927,0.2790000141,0.27748999,0,332.373291,0.7378929853,SDSS,S,no
17809,40.58980179,0.1488000005,0.2889539897,0.2874599993,0.00003600000127,6.364582062,-0.8395709991,SDSS,H,yes
17811,39.96269989,0.1466999948,0.1999990046,0.1986699998,0.0005000000237,12.87867355,-0.9473990202,SDSS,S,no
17825,39.41659927,0.1322000027,0.1609919965,0.1599899977,0.004999999888,32.94712448,-0.9124289751,SDSS,S,no
17875,40.34719849,0.1535000056,0.2119970024,0.2107499987,0.0005000000237,20.98338127,1.254994035,SDSS,S,no
17884,40.38290024,0.1359000057,0.2389210016,0.2377499938,0.00002999999924,27.59983826,1.172075033,SDSS,H,yes
18030,39.48550034,0.121299997,0.1565220058,0.1551699936,0.00002300000051,4.932974815,-0.4001350105,SDSS,H,yes
18241,38.30089951,0.1632000059,0.09499800205,0.09384600073,0.009999999776,312.3877258,-0.7617229819,SDSS,S,no
18323,39.42580032,0.1164000034,0.154073,0.1527100056,0.00001800000064,3.428632021,0.6521549821,SDSS,H,yes
18325,40.61869812,0.1465999931,0.2586599886,0.25722,0.00003300000026,8.905735016,0.3700349927,SDSS,H,yes
18466,40.14160156,0.1294,0.2129939944,0.212259993,0.004999999888,48.4185257,0.6299980283,SDSS,S,no
18486,40.23939896,0.1351000071,0.2459930032,0.2453999966,0.0006000000285,55.18002319,1.003079057,SDSS,S,no
18602,39.10829926,0.1092000008,0.1383484006,0.1369705647,0.00002300000051,338.9836426,0.6090808511,SDSS,H,yes
18617,41.2507019,0.1855999976,0.3273159862,0.3256900012,0.00005400000009,345.7615051,0.8491650224,SDSS,H,yes
18697,38.42670059,0.1037999988,0.1076550037,0.1064128578,0.00001800000064,11.22420979,-0.9968510866,SDSS,H,yes
18721,41.68009949,0.1756000072,0.4029270113,0.4012700021,0,3.07734704,-0.07731799781,SDSS,S,no
18749,39.83259964,0.128700003,0.1906370074,0.1893099993,0.00003300000026,12.54733562,0.6754230261,SDSS,H,yes
18804,39.77159882,0.1130999997,0.1984249949,0.1972600073,0.0005000000237,25.26562881,-0.4484489858,SDSS,S,no
18809,38.90459824,0.1427000016,0.1321855038,0.131553039,0.00003700000161,50.88061523,0.6672662497,SDSS,H,yes
18835,38.77640152,0.1052000001,0.1231857985,0.1226198971,0.00003500000093,53.68538666,0.3555041254,SDSS,H,yes
18855,38.93000031,0.1058999971,0.1278315037,0.1271549016,0.00001400000019,48.63380814,0.2688986957,SDSS,H,yes
18927,40.02370071,0.1395999938,0.2139990032,0.2132299989,0.0005000000237,46.68247223,-0.754019022,SDSS,S,no
18940,40.06980133,0.1272999942,0.2123630047,0.2109899968,0.00004500000068,10.34895515,0.4119510055,SDSS,H,yes
18945,40.83179855,0.1556999981,0.2699959874,0.2685599923,0.00001899999916,10.07840443,-1.037372947,SDSS,H,yes
18965,40.02339935,0.1283999979,0.2058639973,0.2045300007,0.0005000000237,13.50914383,1.069020987,SDSS,S,no
19002,40.64229965,0.1297000051,0.2709980011,0.2700999975,0.00004999999874,42.61536407,-0.5511630177,SDSS,H,yes
19023,40.33390045,0.1597000062,0.2430009991,0.2418500036,0.004999999888,307.1169434,0.006237000227,SDSS,S,no
19027,40.57030106,0.1459999979,0.2926340103,0.2911399901,0.00001499999962,328.8841858,-0.3719959855,SDSS,H,yes
19067,41.16899872,0.1582999974,0.354997009,0.3534600139,0,325.6281128,0.9846060276,SDSS,S,no
19128,40.94200134,0.1590999961,0.2869929969,0.2854300141,0,354.2037659,-0.7822300196,SDSS,S,no
19230,40.01779938,0.1504999995,0.220994994,0.2195499986,0.0005000000237,332.8910217,0.7647849917,SDSS,S,no
19282,39.5788002,0.1298999935,0.1769919991,0.1755799949,0.0001999999949,359.0722351,-0.5058720112,SDSS,S,no
19341,40.33340073,0.1442999989,0.236759007,0.2354200035,0.00004999999874,15.8602972,0.3313939869,SDSS,H,yes
19353,39.33890152,0.1089999974,0.1541080028,0.1533004194,0.00002800000038,43.11326599,0.25174281,SDSS,H,yes
19425,40.24909973,0.1523000002,0.2113970071,0.2100500017,0.00006500000018,323.5086975,-0.7405189872,SDSS,H,yes
19596,40.86149979,0.1526000053,0.2919969857,0.2913500071,0,53.88428116,0.7033619881,SDSS,S,no
19632,41.16859818,0.1523000002,0.3147439957,0.3137600124,0.00007200000255,40.28648758,0.1444479972,SDSS,H,yes
19775,39.09189987,0.1114000008,0.1380899996,0.1368699968,0.0005000000237,318.9560852,0.6512889862,SDSS,S,no
19794,41.11270142,0.1869000047,0.2972269952,0.2956700027,0.00004700000136,359.3190613,0.2493669987,SDSS,H,yes
19818,40.83250046,0.136800006,0.305023998,0.3039399981,0.00001999999949,35.2666893,0.4964109957,SDSS,H,yes
19913,40.07640076,0.139500007,0.2070010006,0.2055699974,0.0005000000237,333.7624817,-0.3412570059,SDSS,S,no
19953,38.7071991,0.1049000025,0.1232262999,0.1218969598,0.00002300000051,332.9303284,0.5793324113,SDSS,H,yes
19969,39.5766983,0.1101000011,0.1753139943,0.1742800027,0.000007000000096,31.91047287,-0.324000001,SDSS,H,yes
19990,40.55830002,0.1422999948,0.2498749942,0.2488300055,0.00007300000289,34.80636597,-0.3848409951,SDSS,H,yes
20039,40.4516983,0.1386999935,0.2469989955,0.2455800027,0.00002099999983,9.878606796,1.02433598,SDSS,H,yes
20084,39.20470047,0.1140000001,0.1397105008,0.1383175254,0.000009999999747,347.9752502,-0.5779386759,SDSS,H,yes
20088,40.40980148,0.1208999977,0.244528994,0.2431499958,0.00003700000161,13.20520306,0.6315000057,SDSS,H,yes
20111,40.52330017,0.1524000019,0.2441840023,0.2426699996,0.00006199999916,354.3943787,0.2480989993,SDSS,H,yes
20142,40.71480179,0.1430000067,0.3159970045,0.3146800101,0,23.00821877,-0.4297319949,SDSS,S,no
20227,40.81819916,0.1588000059,0.2772920132,0.2757300138,0,349.1199951,-0.09849700332,SDSS,S,no
20245,40.75419998,0.1582999974,0.3019959927,0.3004100025,0.00002800000038,341.7055359,0.7562900186,SDSS,H,yes
20364,40.2317009,0.1596000046,0.2184550017,0.2172800004,0.0008999999845,25.7566452,-0.9454690218,SDSS,S,no
20581,39.93450165,0.1316000074,0.2048009932,0.2033499926,0.00002099999983,337.7030029,0.01073999982,SDSS,H,yes
20687,39.75839996,0.1523000002,0.1915320009,0.1902499944,0.00002599999971,16.7181263,1.154067993,SDSS,H,yes
21006,40.73609924,0.1620000005,0.2910000086,0.2902100086,0,47.94176102,0.09191100299,SDSS,S,no
21033,40.18859863,0.1564999968,0.2289990038,0.2278600037,0.004999999888,28.81367111,0.6431000233,SDSS,S,no
21042,40.81370163,0.1639000028,0.3120000064,0.310649991,0,315.0115662,0.827591002,SDSS,S,no
21062,39.46120071,0.1155999973,0.1386400014,0.1372900009,0.00002400000085,333.4315796,0.3963010013,SDSS,H,yes
21502,38.02140045,0.1099999994,0.08916399628,0.0878399983,0.00002300000051,353.5997925,-0.8903340101,SDSS,H,yes
722,37.97409821,0.1097000018,0.08633899689,0.08504000306,0.00002099999983,0.7057030201,0.751233995,SDSS,H,yes
762,39.98310089,0.1203000024,0.1913789958,0.1900900006,0.00003300000026,15.53533363,-0.8789809942,SDSS,H,yes
774,38.19350052,0.1108999997,0.09332899749,0.09227000177,0.00001999999949,25.46346664,-0.8763989806,SDSS,H,yes
1032,38.93809891,0.1269000024,0.1297480017,0.1290300041,0.0000340000006,46.79569626,1.119552016,SDSS,H,yes
1253,40.52819824,0.1634999961,0.2630710006,0.2616600096,0.00004099999933,323.7990417,0.1630789936,SDSS,H,yes
2017,40.80490112,0.1860000044,0.2630830109,0.2616199851,0.00003199999992,328.9433289,0.5935180187,SDSS,H,yes
2246,39.96269989,0.1263999939,0.1949010044,0.1942200065,0.0005000000237,50.09041977,-0.8855929971,SDSS,S,no
2308,39.22290039,0.1338,0.1480010003,0.1470299959,0.00004400000034,34.2728653,0.2802979946,SDSS,H,yes
2330,40.48720169,0.1800000072,0.2131980062,0.2117899954,0.00003700000161,6.807123184,1.120597959,SDSS,H,yes
2372,39.64160156,0.1123000011,0.1804559976,0.179580003,0.00002999999924,40.52072144,-0.5408499837,SDSS,H,yes
2440,40.04240036,0.123800002,0.1911350042,0.190290004,0.000007000000096,42.63373184,0.8077960014,SDSS,H,yes
2533,41.13830185,0.1687999964,0.339993,0.3388000131,0,31.22069168,-0.3264679909,SDSS,S,no
2561,38.76290131,0.1059999987,0.1181159019,0.1173963472,0.00002200000017,46.34430313,0.8597471118,SDSS,H,yes
2789,40.88809967,0.1686999947,0.2904770076,0.2888999879,0.00005800000145,344.2014465,0.40110901,SDSS,H,yes
2943,40.60509872,0.1572999954,0.2653979957,0.2640500069,0,17.70494652,1.007936001,SDSS,S,no
3199,40.70780182,0.1398999989,0.2510949969,0.2496100068,0.00002400000085,333.2927246,1.050537944,SDSS,H,yes
3452,40.23099899,0.1301999986,0.2311380059,0.2296700031,0.00003099999958,334.6715088,0.6391879916,SDSS,H,yes
3592,37.94850159,0.1020999998,0.08661621809,0.08547548205,0.00005500000043,19.05265617,0.7917134166,SDSS,H,yes
4000,40.96649933,0.1903000027,0.2777009904,0.2765600085,0.00003999999899,31.0160141,-0.3658280075,SDSS,H,yes
4577,41.52529907,0.173299998,0.3629910052,0.3619300127,0.00005999999848,38.47553253,0.2807169855,SDSS,H,yes
5391,40.96139908,0.1659000069,0.3008939922,0.3002099991,0,52.3419838,-1.094704032,SDSS,S,no
5395,38.7140007,0.1058000028,0.1169990003,0.1163500026,0.0005000000237,49.64094925,0.1233410016,SDSS,S,no
5550,39.13679886,0.1072999984,0.156270504,0.1549069732,0.00002099999983,3.598491907,0.333176434,SDSS,H,yes
5717,40.63090134,0.1334999949,0.2516970038,0.2503699958,0,17.89596558,-0.005896000192,SDSS,S,no
5736,40.54790115,0.1263999939,0.2529950142,0.2517400086,0,22.86273384,-0.6316180229,SDSS,S,no
5751,38.90409851,0.1045000032,0.1306101978,0.1293408126,0.0000170000003,11.63436222,0.838162601,SDSS,H,yes
5844,41.09880066,0.1787,0.3107930124,0.3092899919,0,327.7861938,-0.8429359794,SDSS,S,no
6137,41.0442009,0.171299994,0.3000999987,0.2988800108,0,307.9361267,0.2447569966,SDSS,S,no
6192,40.68899918,0.1743000001,0.2724710107,0.2709099948,0.00002599999971,348.4649963,1.256988049,SDSS,H,yes
6249,40.91189957,0.1425999999,0.2950559855,0.2935299873,0.0000170000003,3.265552998,-0.620118022,SDSS,H,yes
6304,39.81000137,0.1163000017,0.190933004,0.1897899956,0.0005000000237,26.49762344,1.195953965,SDSS,S,no
6406,38.74100113,0.1036000028,0.1244883984,0.1237651929,0.00001299999985,46.08856964,-1.063102245,SDSS,H,yes
6649,40.98609924,0.1481000036,0.3139919937,0.3128800094,0,34.27585983,0.5348309875,SDSS,S,no
6699,41.20550156,0.1623000056,0.310597986,0.3091500103,0,322.8149719,-1.056985021,SDSS,S,no
6780,39.9469986,0.1388999969,0.2040569931,0.202669993,0.00002999999924,328.0686035,0.2670620084,SDSS,H,yes
6933,39.96429825,0.1289000064,0.2129949927,0.2116300017,0.004999999888,11.3517046,1.075577021,SDSS,S,no
6936,39.74119949,0.1167000011,0.1802099943,0.1789000034,0.00002999999924,323.2337952,-0.6997810006,SDSS,H,yes
7143,41.20849991,0.1372999996,0.3051350117,0.3035399914,0.0000340000006,345.2623596,-0.207367003,SDSS,H,yes
7473,40.17850113,0.1361999959,0.2159969956,0.2145700008,0.004999999888,4.326407909,-0.2572749853,SDSS,S,no
7475,41.09080124,0.1428000033,0.3219980001,0.3204500079,0,4.753476143,-0.2814880013,SDSS,S,no
7512,40.26979828,0.1435000002,0.2189999968,0.2183499932,0.004999999888,52.09031296,-0.3260940015,SDSS,S,no
7876,37.63489914,0.1026000008,0.0760314092,0.0750188455,0.000009999999747,19.18243408,0.7945631742,SDSS,H,yes
8046,40.70859909,0.1474999934,0.2585670054,0.2576000094,0.00003300000026,39.11680603,0.5112730265,SDSS,H,yes
8213,39.71900177,0.1259000003,0.1861079931,0.1846799999,0.00008199999866,357.5209351,-0.9213790298,SDSS,H,yes
8719,38.63700104,0.1062999964,0.1175649986,0.1162799969,0.000009999999747,7.721480846,-0.71884799,SDSS,H,yes
10028,37.21450043,0.1103999987,0.06539200246,0.06449899822,0.000009999999747,17.74185562,0.2762530148,SDSS,H,yes
